Genotype,Compartment,Trial,Time_ds,Time,dff0
+,gamma4,3,23.0,2.3000000000000003,0.03622155298587626
+,gamma4,3,24.0,2.4,0.03225141177598001
+,gamma4,3,25.0,2.5,0.014313238523336732
+,gamma4,3,26.0,2.6,-0.03440514463736668
+,gamma4,3,27.0,2.6999999999999997,-0.0030507956075984297
+,gamma4,3,28.0,2.8,0.01912206850804867
+,gamma4,3,29.0,2.9,0.0339695622112158
+,gamma4,3,30.0,3.0,0.041037020417082085
+,gamma4,3,31.0,3.1,0.025257913688186934
+,gamma4,3,32.0,3.2,-0.007081147939259291
+,gamma4,3,33.0,3.3000000000000003,-0.06317420825782476
+,gamma4,3,34.0,3.4,-0.027893809627011358
+,gamma4,3,35.0,3.5,0.09944560135531944
+,gamma4,3,36.0,3.6,-0.05728868963116449
+,gamma4,3,37.0,3.6999999999999997,0.02378582287654037
+,gamma4,3,38.0,3.8,-0.051997696569014804
+,gamma4,3,39.0,3.9,-0.020059252247797626
+,gamma4,3,40.0,4.0,0.024711746662416646
+,gamma4,3,41.0,4.1000000000000005,-0.05264437349883303
+,gamma4,3,42.0,4.2,-0.08109057275770289
+,gamma4,3,43.0,4.275,
+,gamma4,4,0.0,0.025000000000000005,0.02497707492051408
+,gamma4,4,1.0,0.09999999999999999,-0.0012217492008614883
+,gamma4,4,2.0,0.2,0.028993002123643197
+,gamma4,4,3.0,0.3,0.03013395629393678
+,gamma4,4,4.0,0.4,0.03368207735329034
+,gamma4,4,5.0,0.5,-0.025620098359462107
+,gamma4,4,6.0,0.6,-0.058482639924713475
+,gamma4,4,7.0,0.7000000000000001,0.006152824506181413
+,gamma4,4,8.0,0.8,-0.009819413831295077
+,gamma4,4,9.0,0.9,-0.016484251321803978
+,gamma4,4,10.0,1.0,-0.011633889376984397
+,gamma4,4,11.0,1.0999999999999999,-0.02010293531904554
+,gamma4,4,12.0,1.2,-0.011906060708837863
+,gamma4,4,13.0,1.3,0.024557057433085932
+,gamma4,4,14.0,1.4,0.01934324035581201
+,gamma4,4,15.0,1.5,-0.02311212727341923
+,gamma4,4,16.0,1.6,-0.03186585173473715
+,gamma4,4,17.0,1.7,0.004968375191634215
+,gamma4,4,18.0,1.8,0.02042184526352735
+,gamma4,4,19.0,1.9000000000000001,0.02892710604672673
+,gamma4,4,20.0,2.0,0.12644601958002505
+,gamma4,4,21.0,2.1,0.15082924810907805
+,gamma4,4,22.0,2.2,0.017514204203891846
+,gamma4,4,23.0,2.3000000000000003,-0.0083984480027162
+,gamma4,4,24.0,2.4,-0.020322091110263597
+,gamma4,4,25.0,2.5,-0.012965438149350842
+,gamma4,4,26.0,2.6,-0.01869466335230885
+,gamma4,4,27.0,2.6999999999999997,-0.03481661458974864
+,gamma4,4,28.0,2.8,0.01183164761064801
+,gamma4,4,29.0,2.9,0.017994517535070715
+,gamma4,4,30.0,3.0,0.05176579026867767
+,gamma4,4,31.0,3.1,0.06938505718018884
+,gamma4,4,32.0,3.2,0.11119042441332021
+,gamma4,4,33.0,3.3000000000000003,0.09658632303822608
+,gamma4,4,34.0,3.4,0.10199204143864507
+,gamma4,4,35.0,3.5,0.04892647205366374
+,gamma4,4,36.0,3.6,0.0586770380184777
+,gamma4,4,37.0,3.6999999999999997,0.018798150994349783
+,gamma4,4,38.0,3.8,0.16109970238610863
+,gamma4,4,39.0,3.9,0.0843096785668002
+,gamma4,4,40.0,4.0,0.15028061193327763
+,gamma4,4,41.0,4.1000000000000005,0.11521269854737042
+,gamma4,4,42.0,4.2,0.1173389204059508
+,gamma4,4,43.0,4.275,
+,gamma4,5,0.0,0.025000000000000005,-0.0030821804073772143
+,gamma4,5,1.0,0.09999999999999999,0.0057235109901669174
+,gamma4,5,2.0,0.2,-0.010921160638752193
+,gamma4,5,3.0,0.3,-0.00812508983450059
+,gamma4,5,4.0,0.4,-0.0007382017158328758
+,gamma4,5,5.0,0.5,0.011679760373315343
+,gamma4,5,6.0,0.6,0.008808992205912048
+,gamma4,5,7.0,0.7000000000000001,0.013158634177416917
+,gamma4,5,8.0,0.8,-0.02181558682325968
+,gamma4,5,9.0,0.9,-0.01102756809328657
+,gamma4,5,10.0,1.0,0.013282124885407564
+,gamma4,5,11.0,1.0999999999999999,0.010937252951852513
+,gamma4,5,12.0,1.2,0.007210870593370977
+,gamma4,5,13.0,1.3,0.01180704735985183
+,gamma4,5,14.0,1.4,0.006885283880440851
+,gamma4,5,15.0,1.5,-0.0033222391977749677
+,gamma4,5,16.0,1.6,-0.018183553152167086
+,gamma4,5,17.0,1.7,0.0038326293085920358
+,gamma4,5,18.0,1.8,-0.015120291331440217
+,gamma4,5,19.0,1.9000000000000001,0.025672954748478194
+,gamma4,5,20.0,2.0,0.11819105429152141
+,gamma4,5,21.0,2.1,0.2484363467124726
+,gamma4,5,22.0,2.2,0.147903856538187
+,gamma4,5,23.0,2.3000000000000003,-0.023517324509051456
+,gamma4,5,24.0,2.4,0.002871724215492888
+,gamma4,5,25.0,2.5,-0.02493869585870882
+,gamma4,5,26.0,2.6,0.0028837829826384278
+,gamma4,5,27.0,2.6999999999999997,0.020090192181088245
+,gamma4,5,28.0,2.8,-0.002478013842334281
+,gamma4,5,29.0,2.9,0.009667174467771211
+,gamma4,5,30.0,3.0,-0.019745163497517405
+,gamma4,5,31.0,3.1,-0.029906796267429165
+,gamma4,5,32.0,3.2,0.026114662922810106
+,gamma4,5,33.0,3.3000000000000003,0.010594471330214702
+,gamma4,5,34.0,3.4,0.0049799986714419205
+,gamma4,5,35.0,3.5,-0.024442946542724647
+,gamma4,5,36.0,3.6,-0.007811673543967323
+,gamma4,5,37.0,3.6999999999999997,-0.00874868441327803
+,gamma4,5,38.0,3.8,0.0017847603436219384
+,gamma4,5,39.0,3.9,0.02357718568068005
+,gamma4,5,40.0,4.0,-0.007970447311383832
+,gamma4,5,41.0,4.1000000000000005,-0.01962390589455369
+,gamma4,5,42.0,4.2,-0.002794109858899866
+,gamma4,5,43.0,4.275,
+,gamma4,6,0.0,0.025000000000000005,-0.01636091685350083
+,gamma4,6,1.0,0.09999999999999999,-0.017388244675174008
+,gamma4,6,2.0,0.2,0.0011283861728374144
+,gamma4,6,3.0,0.3,0.027876004623181478
+,gamma4,6,4.0,0.4,-0.0078628446259148
+,gamma4,6,5.0,0.5,0.052970830870953924
+,gamma4,6,6.0,0.6,-0.05932547685154508
+,gamma4,6,7.0,0.7000000000000001,-0.006512171297279694
+,gamma4,6,8.0,0.8,0.02158199880538385
+,gamma4,6,9.0,0.9,-0.03256322645028061
+,gamma4,6,10.0,1.0,-0.024066596809404973
+,gamma4,6,11.0,1.0999999999999999,0.03946306716552369
+,gamma4,6,12.0,1.2,-0.026368965199321436
+,gamma4,6,13.0,1.3,0.013410981593443857
+,gamma4,6,14.0,1.4,0.04145074556874091
+,gamma4,6,15.0,1.5,0.018411605383393665
+,gamma4,6,16.0,1.6,2.171608208818565e-05
+,gamma4,6,17.0,1.7,0.03549698413079927
+,gamma4,6,18.0,1.8,0.012397873555059568
+,gamma4,6,19.0,1.9000000000000001,-0.03063531235364007
+,gamma4,6,20.0,2.0,0.2500376553772152
+,gamma4,6,21.0,2.1,0.6713675673070391
+,gamma4,6,22.0,2.2,0.33135194048649774
+,gamma4,6,23.0,2.3000000000000003,0.008135235909425035
+,gamma4,6,24.0,2.4,-0.025117624269893148
+,gamma4,6,25.0,2.5,-0.017208951755443642
+,gamma4,6,26.0,2.6,-0.020108551043496202
+,gamma4,6,27.0,2.6999999999999997,-0.0179498230731799
+,gamma4,6,28.0,2.8,-0.05729637560135561
+,gamma4,6,29.0,2.9,0.004854381562175732
+,gamma4,6,30.0,3.0,-0.002853153148070531
+,gamma4,6,31.0,3.1,0.009467567778455513
+,gamma4,6,32.0,3.2,0.010366917550528099
+,gamma4,6,33.0,3.3000000000000003,-0.021867476411195425
+,gamma4,6,34.0,3.4,-0.0026491301704463233
+,gamma4,6,35.0,3.5,-0.010360786557008303
+,gamma4,6,36.0,3.6,-0.011788741316561647
+,gamma4,6,37.0,3.6999999999999997,0.02252606876548106
+,gamma4,6,38.0,3.8,0.02587884636443829
+,gamma4,6,39.0,3.9,0.034845759272928246
+,gamma4,6,40.0,4.0,-0.019562635015489716
+,gamma4,6,41.0,4.1000000000000005,0.010044602462645122
+,gamma4,6,42.0,4.2,0.03149457882354345
+,gamma4,6,43.0,4.275,
+,gamma4,7,0.0,0.025000000000000005,0.023159605250634503
+,gamma4,7,1.0,0.09999999999999999,0.0012350155307738753
+,gamma4,7,2.0,0.2,-0.004925268080588285
+,gamma4,7,3.0,0.3,-0.03161279424648089
+,gamma4,7,4.0,0.4,-0.0017807535589766
+,gamma4,7,5.0,0.5,-0.009564131957743008
+,gamma4,7,6.0,0.6,0.004412562359683969
+,gamma4,7,7.0,0.7000000000000001,0.009171631608764072
+,gamma4,7,8.0,0.8,-0.023842145371014967
+,gamma4,7,9.0,0.9,0.008800219568163828
+,gamma4,7,10.0,1.0,-0.0038119987580253144
+,gamma4,7,11.0,1.0999999999999999,-0.006934438030369157
+,gamma4,7,12.0,1.2,0.017110986951261942
+,gamma4,7,13.0,1.3,0.020127078307425068
+,gamma4,7,14.0,1.4,0.024687309179888837
+,gamma4,7,15.0,1.5,-0.010412498289092484
+,gamma4,7,16.0,1.6,-0.006897055126499607
+,gamma4,7,17.0,1.7,-0.01835153136517768
+,gamma4,7,18.0,1.8,-0.0042804129888387886
+,gamma4,7,19.0,1.9000000000000001,0.010577518834029872
+,gamma4,7,20.0,2.0,0.18112122668454134
+,gamma4,7,21.0,2.1,0.3148429353567719
+,gamma4,7,22.0,2.2,0.13971804931697315
+,gamma4,7,23.0,2.3000000000000003,-0.016000597884761863
+,gamma4,7,24.0,2.4,-0.0105960290111071
+,gamma4,7,25.0,2.5,-0.01240893871557299
+,gamma4,7,26.0,2.6,-0.021583702351035017
+,gamma4,7,27.0,2.6999999999999997,-0.02250393409240951
+,gamma4,7,28.0,2.8,0.009329219884558948
+,gamma4,7,29.0,2.9,-0.005923327160622123
+,gamma4,7,30.0,3.0,-0.003821183350786428
+,gamma4,7,31.0,3.1,0.021954328867254718
+,gamma4,7,32.0,3.2,0.016970317662132174
+,gamma4,7,33.0,3.3000000000000003,0.0023460289884481567
+,gamma4,7,34.0,3.4,0.013470021020934775
+,gamma4,7,35.0,3.5,8.210743945287942e-05
+,gamma4,7,36.0,3.6,0.0007682126320238015
+,gamma4,7,37.0,3.6999999999999997,0.03505687554031881
+,gamma4,7,38.0,3.8,0.021228101506306628
+,gamma4,7,39.0,3.9,0.00035522822418920796
+,gamma4,7,40.0,4.0,0.008818749886892218
+,gamma4,7,41.0,4.1000000000000005,-0.03231372369403451
+,gamma4,7,42.0,4.2,
+,gamma4,7,43.0,4.275,
+,gamma5,0,0.0,0.025000000000000005,0.026918811953452026
+,gamma5,0,1.0,0.09999999999999999,0.056980636091940484
+,gamma5,0,2.0,0.2,-0.0015893734174690754
+,gamma5,0,3.0,0.3,0.06406687705791154
+,gamma5,0,4.0,0.4,-0.031542276745978
+,gamma5,0,5.0,0.5,0.03187934033756427
+,gamma5,0,6.0,0.6,0.005599400041180669
+,gamma5,0,7.0,0.7000000000000001,0.02806870906760554
+,gamma5,0,8.0,0.8,-0.03091558281876434
+,gamma5,0,9.0,0.9,-0.04564608426693595
+,gamma5,0,10.0,1.0,-0.046597304713032986
+,gamma5,0,11.0,1.0999999999999999,0.01917776846414354
+,gamma5,0,12.0,1.2,0.009870309572665858
+,gamma5,0,13.0,1.3,-0.007967788826505654
+,gamma5,0,14.0,1.4,-0.003314219088699377
+,gamma5,0,15.0,1.5,0.0010972334234045829
+,gamma5,0,16.0,1.6,0.009900973495709953
+,gamma5,0,17.0,1.7,-0.00284595543054685
+,gamma5,0,18.0,1.8,-0.004502446106658042
+,gamma5,0,19.0,1.9000000000000001,-0.008210544883938057
+,gamma5,0,20.0,2.0,0.9335692459058572
+,gamma5,0,21.0,2.1,2.267493338881587
+,gamma5,0,22.0,2.2,1.3379794367252942
+,gamma5,0,23.0,2.3000000000000003,0.1041008645030314
+,gamma5,0,24.0,2.4,0.08591779696961384
+,gamma5,0,25.0,2.5,-0.04740446860399572
+,gamma5,0,26.0,2.6,-0.008900802568295197
+,gamma5,0,27.0,2.6999999999999997,0.03939679272134292
+,gamma5,0,28.0,2.8,0.08895735834135961
+,gamma5,0,29.0,2.9,0.02272807580409253
+,gamma5,0,30.0,3.0,0.015075510509400813
+,gamma5,0,31.0,3.1,-0.06016193825379897
+,gamma5,0,32.0,3.2,0.04441896836740837
+,gamma5,0,33.0,3.3000000000000003,0.02896147641039974
+,gamma5,0,34.0,3.4,0.03751096145413109
+,gamma5,0,35.0,3.5,0.04257977181649286
+,gamma5,0,36.0,3.6,0.003392555829601118
+,gamma5,0,37.0,3.6999999999999997,0.0553452268629222
+,gamma5,0,38.0,3.8,0.10614448720757422
+,gamma5,0,39.0,3.9,0.06513212896782876
+,gamma5,0,40.0,4.0,0.06331848568611662
+,gamma5,0,41.0,4.1000000000000005,0.0753710045217707
+,gamma5,0,42.0,4.2,0.10578897734978183
+,gamma5,0,43.0,4.275,
+,gamma5,1,0.0,0.025000000000000005,-0.004153834589563051
+,gamma5,1,1.0,0.09999999999999999,-0.0028787497622679847
+,gamma5,1,2.0,0.2,0.002163762570617811
+,gamma5,1,3.0,0.3,-0.007511268833225245
+,gamma5,1,4.0,0.4,-0.006280768604653297
+,gamma5,1,5.0,0.5,-0.00024733320598394987
+,gamma5,1,6.0,0.6,-0.002602972912319168
+,gamma5,1,7.0,0.7000000000000001,-0.00623849708498192
+,gamma5,1,8.0,0.8,0.0036662808956793745
+,gamma5,1,9.0,0.9,0.0057047974640151615
+,gamma5,1,10.0,1.0,-0.005723027418292203
+,gamma5,1,11.0,1.0999999999999999,-0.010638840846116585
+,gamma5,1,12.0,1.2,0.000746076419780306
+,gamma5,1,13.0,1.3,0.024857959417418234
+,gamma5,1,14.0,1.4,-0.002560643565671561
+,gamma5,1,15.0,1.5,-0.0047349957013233706
+,gamma5,1,16.0,1.6,0.00491725187385963
+,gamma5,1,17.0,1.7,-0.0039034437822075274
+,gamma5,1,18.0,1.8,0.008434230745118487
+,gamma5,1,19.0,1.9000000000000001,0.015984409905017854
+,gamma5,1,20.0,2.0,0.020455071269326684
+,gamma5,1,21.0,2.1,0.06980918117023238
+,gamma5,1,22.0,2.2,0.043331654399360285
+,gamma5,1,23.0,2.3000000000000003,0.00021817395318735056
+,gamma5,1,24.0,2.4,-0.02820997238205305
+,gamma5,1,25.0,2.5,-0.06227370451905619
+,gamma5,1,26.0,2.6,-0.044804290634421776
+,gamma5,1,27.0,2.6999999999999997,-0.04657888488294933
+,gamma5,1,28.0,2.8,-0.051698943191045996
+,gamma5,1,29.0,2.9,-0.049941234419596525
+,gamma5,1,30.0,3.0,-0.05969086262285952
+,gamma5,1,31.0,3.1,-0.05130132490204453
+,gamma5,1,32.0,3.2,-0.0401364392809485
+,gamma5,1,33.0,3.3000000000000003,-0.030932639906929887
+,gamma5,1,34.0,3.4,-0.033546245754515126
+,gamma5,1,35.0,3.5,-0.030951433674225592
+,gamma5,1,36.0,3.6,-0.06368474056761968
+,gamma5,1,37.0,3.6999999999999997,-0.07099401254427588
+,gamma5,1,38.0,3.8,-0.07612054747371766
+,gamma5,1,39.0,3.9,-0.05314542717607814
+,gamma5,1,40.0,4.0,-0.046684997384449776
+,gamma5,1,41.0,4.1000000000000005,-0.03358747638861318
+,gamma5,1,42.0,4.2,-0.04231703673004009
+,gamma5,1,43.0,4.275,
+,gamma5,2,0.0,0.025000000000000005,0.037622117887382046
+,gamma5,2,1.0,0.09999999999999999,-0.005658604713410583
+,gamma5,2,2.0,0.2,-0.010572429278123208
+,gamma5,2,3.0,0.3,0.013024305653317136
+,gamma5,2,4.0,0.4,-0.0008749201980392529
+,gamma5,2,5.0,0.5,0.028542835082967805
+,gamma5,2,6.0,0.6,-0.007416838288093608
+,gamma5,2,7.0,0.7000000000000001,-0.0003895197888641085
+,gamma5,2,8.0,0.8,0.028055359269628745
+,gamma5,2,9.0,0.9,0.022195150406142172
+,gamma5,2,10.0,1.0,-0.007146547416384985
+,gamma5,2,11.0,1.0999999999999999,-0.0057953372230373406
+,gamma5,2,12.0,1.2,-0.0029819437548684437
+,gamma5,2,13.0,1.3,-0.013995014909718662
+,gamma5,2,14.0,1.4,-0.0016425755735153258
+,gamma5,2,15.0,1.5,-0.004188730234922611
+,gamma5,2,16.0,1.6,0.0028465236331690845
+,gamma5,2,17.0,1.7,0.003229618825319802
+,gamma5,2,18.0,1.8,-0.01895071380550446
+,gamma5,2,19.0,1.9000000000000001,-0.027439361001370195
+,gamma5,2,20.0,2.0,0.23948032184940496
+,gamma5,2,21.0,2.1,0.4050400732312465
+,gamma5,2,22.0,2.2,0.1667479050053943
+,gamma5,2,23.0,2.3000000000000003,-0.0012337209532116515
+,gamma5,2,24.0,2.4,-0.0020959903420455285
+,gamma5,2,25.0,2.5,-0.009429125748967074
+,gamma5,2,26.0,2.6,-0.00467510730488081
+,gamma5,2,27.0,2.6999999999999997,0.007680139931073822
+,gamma5,2,28.0,2.8,0.016053785319735604
+,gamma5,2,29.0,2.9,-0.006408802277389676
+,gamma5,2,30.0,3.0,-0.0003288447377172377
+,gamma5,2,31.0,3.1,-0.007655876014744785
+,gamma5,2,32.0,3.2,0.0082933608202304
+,gamma5,2,33.0,3.3000000000000003,0.013562689909972522
+,gamma5,2,34.0,3.4,-0.011961973407205418
+,gamma5,2,35.0,3.5,-0.003310956356157857
+,gamma5,2,36.0,3.6,0.004933769809141508
+,gamma5,2,37.0,3.6999999999999997,0.018787825099281896
+,gamma5,2,38.0,3.8,0.003428125129474413
+,gamma5,2,39.0,3.9,0.010293928351707319
+,gamma5,2,40.0,4.0,-0.027665580055243822
+,gamma5,2,41.0,4.1000000000000005,0.01962287006878838
+,gamma5,2,42.0,4.2,0.04699806140464746
+,gamma5,2,43.0,4.275,
+,gamma5,3,0.0,0.025000000000000005,-0.000745174628995852
+,gamma5,3,1.0,0.09999999999999999,-0.0008606216787555576
+,gamma5,3,2.0,0.2,0.006443135924289511
+,gamma5,3,3.0,0.3,0.040218324801976436
+,gamma5,3,4.0,0.4,0.021799902483319866
+,gamma5,3,5.0,0.5,-0.09885207751475718
+,gamma5,3,6.0,0.6,-0.0444014764956123
+,gamma5,3,7.0,0.7000000000000001,-0.008304070212009776
+,gamma5,3,8.0,0.8,-0.04643276733613357
+,gamma5,3,9.0,0.9,-0.019433165808841208
+,gamma5,3,10.0,1.0,-0.007228680943498556
+,gamma5,3,11.0,1.0999999999999999,0.08609698237646635
+,gamma5,3,12.0,1.2,0.0007873849565636304
+,gamma5,3,13.0,1.3,0.04700372515160053
+,gamma5,3,14.0,1.4,-0.006660681458681017
+,gamma5,3,15.0,1.5,0.09391274764519546
+,gamma5,3,16.0,1.6,0.017070614089915236
+,gamma5,3,17.0,1.7,0.01877980766160714
+,gamma5,3,18.0,1.8,-0.001948710122740449
+,gamma5,3,19.0,1.9000000000000001,-0.020134506636131255
+,gamma5,3,20.0,2.0,2.010844049615533
+,gamma5,3,21.0,2.1,3.3787998088629774
+,gamma5,3,22.0,2.2,1.4299987715712352
+,gamma5,3,23.0,2.3000000000000003,-0.060079185852974525
+,gamma5,3,24.0,2.4,0.05664182210078601
+,gamma5,3,25.0,2.5,-0.03965083039800221
+,gamma5,3,26.0,2.6,0.03232347830416189
+,gamma5,3,27.0,2.6999999999999997,-0.056892847279607826
+,gamma5,3,28.0,2.8,0.018684563845555325
+,gamma5,3,29.0,2.9,-0.03782099465931151
+,gamma5,3,30.0,3.0,-0.008252119039617933
+,gamma5,3,31.0,3.1,0.027331547872554023
+,gamma5,3,32.0,3.2,-0.02682293146395731
+,gamma5,3,33.0,3.3000000000000003,0.07946454936777365
+,gamma5,3,34.0,3.4,-0.0005408333509213436
+,gamma5,3,35.0,3.5,0.029568334461647527
+,gamma5,3,36.0,3.6,-0.03332375483592389
+,gamma5,3,37.0,3.6999999999999997,-0.0357746957023215
+,gamma5,3,38.0,3.8,-0.01883110944434461
+,gamma5,3,39.0,3.9,-0.01355979715231844
+,gamma5,3,40.0,4.0,0.04703431861978689
+,gamma5,3,41.0,4.1000000000000005,-0.05373248429243708
+,gamma5,3,42.0,4.2,0.059584567399159884
+,gamma5,3,43.0,4.275,
+,gamma5,4,0.0,0.025000000000000005,-0.008829630491837603
+,gamma5,4,1.0,0.09999999999999999,-0.0010725367618209896
+,gamma5,4,2.0,0.2,0.01236039102156421
+,gamma5,4,3.0,0.3,0.032816422920282785
+,gamma5,4,4.0,0.4,-0.0009473774868655304
+,gamma5,4,5.0,0.5,-0.019765769805722606
+,gamma5,4,6.0,0.6,-0.004022123674937794
+,gamma5,4,7.0,0.7000000000000001,-0.019213678337308027
+,gamma5,4,8.0,0.8,0.005169573477790457
+,gamma5,4,9.0,0.9,-0.00841451889656871
+,gamma5,4,10.0,1.0,-0.021597406261765095
+,gamma5,4,11.0,1.0999999999999999,-0.004045069542012854
+,gamma5,4,12.0,1.2,0.028376189042446744
+,gamma5,4,13.0,1.3,0.03683681696357399
+,gamma5,4,14.0,1.4,0.005458691402937599
+,gamma5,4,15.0,1.5,-0.009714089368189368
+,gamma5,4,16.0,1.6,-0.009859135061276692
+,gamma5,4,17.0,1.7,0.004150776979653122
+,gamma5,4,18.0,1.8,-0.015749547738263314
+,gamma5,4,19.0,1.9000000000000001,0.00810650539755057
+,gamma5,4,20.0,2.0,0.09659967542549563
+,gamma5,4,21.0,2.1,0.1397893598953999
+,gamma5,4,22.0,2.2,-0.03540748066034938
+,gamma5,4,23.0,2.3000000000000003,-0.008196185494701988
+,gamma5,4,24.0,2.4,-0.009750663689648631
+,gamma5,4,25.0,2.5,0.04101226944194888
+,gamma5,4,26.0,2.6,0.016041742495587142
+,gamma5,4,27.0,2.6999999999999997,-0.01272973256531044
+,gamma5,4,28.0,2.8,0.0023705948922033704
+,gamma5,4,29.0,2.9,-0.008443722727391653
+,gamma5,4,30.0,3.0,0.026489204373701614
+,gamma5,4,31.0,3.1,-0.03073389426765183
+,gamma5,4,32.0,3.2,0.035932471669090346
+,gamma5,4,33.0,3.3000000000000003,0.009198172406884178
+,gamma5,4,34.0,3.4,0.0034523882254016815
+,gamma5,4,35.0,3.5,0.020465983799401195
+,gamma5,4,36.0,3.6,0.03024398262236514
+,gamma5,4,37.0,3.6999999999999997,0.007856882176944949
+,gamma5,4,38.0,3.8,-0.004474365855110141
+,gamma5,4,39.0,3.9,0.008591845252655661
+,gamma5,4,40.0,4.0,0.05269505336387361
+,gamma5,4,41.0,4.1000000000000005,0.06504493622131102
+,gamma5,4,42.0,4.2,0.05005433172817475
+,gamma5,4,43.0,4.275,
+,gamma5,5,0.0,0.025000000000000005,0.002667140226781347
+,gamma5,5,1.0,0.09999999999999999,-0.015582579776536173
+,gamma5,5,2.0,0.2,0.012772861073560016
+,gamma5,5,3.0,0.3,-0.007351602401386474
+,gamma5,5,4.0,0.4,-0.011801789339905033
+,gamma5,5,5.0,0.5,0.020873533595672455
+,gamma5,5,6.0,0.6,-0.009602529376422475
+,gamma5,5,7.0,0.7000000000000001,-0.00023357794806411203
+,gamma5,5,8.0,0.8,-0.011981161606430146
+,gamma5,5,9.0,0.9,0.003224429062090565
+,gamma5,5,10.0,1.0,-0.001644509798158844
+,gamma5,5,11.0,1.0999999999999999,0.0029059782990566627
+,gamma5,5,12.0,1.2,0.027367654513255023
+,gamma5,5,13.0,1.3,-0.02370144948510755
+,gamma5,5,14.0,1.4,-0.009512518293401672
+,gamma5,5,15.0,1.5,0.015591475276167555
+,gamma5,5,16.0,1.6,-0.020254057500387335
+,gamma5,5,17.0,1.7,0.003393944519283728
+,gamma5,5,18.0,1.8,0.01242289018398104
+,gamma5,5,19.0,1.9000000000000001,0.01397972447550655
+,gamma5,5,20.0,2.0,0.12514211220714225
+,gamma5,5,21.0,2.1,0.2898544870243945
+,gamma5,5,22.0,2.2,0.15173665031756467
+,gamma5,5,23.0,2.3000000000000003,0.008457203334935418
+,gamma5,5,24.0,2.4,-0.01956873846034828
+,gamma5,5,25.0,2.5,0.003852665261272851
+,gamma5,5,26.0,2.6,0.0006584091381887092
+,gamma5,5,27.0,2.6999999999999997,-0.0033812579391400144
+,gamma5,5,28.0,2.8,0.01005205674817009
+,gamma5,5,29.0,2.9,0.010407985049982638
+,gamma5,5,30.0,3.0,0.0036875907841083856
+,gamma5,5,31.0,3.1,0.004271850449347969
+,gamma5,5,32.0,3.2,-0.01585553757342224
+,gamma5,5,33.0,3.3000000000000003,0.015629927664220927
+,gamma5,5,34.0,3.4,-0.004178468012585213
+,gamma5,5,35.0,3.5,0.0027169658563716372
+,gamma5,5,36.0,3.6,-0.0016081154252407305
+,gamma5,5,37.0,3.6999999999999997,-0.0182921191769753
+,gamma5,5,38.0,3.8,-0.0057645477823484725
+,gamma5,5,39.0,3.9,0.014334461294872517
+,gamma5,5,40.0,4.0,0.0021008611148287002
+,gamma5,5,41.0,4.1000000000000005,0.006691101399130465
+,gamma5,5,42.0,4.2,0.017293670426193602
+,gamma5,5,43.0,4.275,
+,gamma5,6,0.0,0.025000000000000005,-0.010367417968766982
+,gamma5,6,1.0,0.09999999999999999,-0.017136849272575045
+,gamma5,6,2.0,0.2,0.007151040032215406
+,gamma5,6,3.0,0.3,0.023020726404083813
+,gamma5,6,4.0,0.4,0.010450179854429819
+,gamma5,6,5.0,0.5,-0.03131194262891016
+,gamma5,6,6.0,0.6,0.01641382531412665
+,gamma5,6,7.0,0.7000000000000001,0.004407983446584995
+,gamma5,6,8.0,0.8,-0.0075308027335131865
+,gamma5,6,9.0,0.9,-0.021141830033330478
+,gamma5,6,10.0,1.0,-0.008050484311199391
+,gamma5,6,11.0,1.0999999999999999,0.019329470466724397
+,gamma5,6,12.0,1.2,0.01835700334239663
+,gamma5,6,13.0,1.3,0.03381589380047504
+,gamma5,6,14.0,1.4,-0.03572771930345551
+,gamma5,6,15.0,1.5,0.02664013696203989
+,gamma5,6,16.0,1.6,-0.016696357268631612
+,gamma5,6,17.0,1.7,0.017495816727945163
+,gamma5,6,18.0,1.8,-0.019609447918850442
+,gamma5,6,19.0,1.9000000000000001,0.010913183410586483
+,gamma5,6,20.0,2.0,0.21348234823389536
+,gamma5,6,21.0,2.1,0.5272539509545321
+,gamma5,6,22.0,2.2,0.2506503578453702
+,gamma5,6,23.0,2.3000000000000003,-0.004375513326504728
+,gamma5,6,24.0,2.4,-0.018340179549386448
+,gamma5,6,25.0,2.5,-0.046190322421407304
+,gamma5,6,26.0,2.6,-0.011139356656359234
+,gamma5,6,27.0,2.6999999999999997,0.01709188603929816
+,gamma5,6,28.0,2.8,-0.007337778147515461
+,gamma5,6,29.0,2.9,-0.00041683292136507344
+,gamma5,6,30.0,3.0,-0.002671660239848128
+,gamma5,6,31.0,3.1,0.0011733448094352061
+,gamma5,6,32.0,3.2,0.009404590099509048
+,gamma5,6,33.0,3.3000000000000003,0.019337453286658108
+,gamma5,6,34.0,3.4,-0.01669827314541563
+,gamma5,6,35.0,3.5,0.046257916949195975
+,gamma5,6,36.0,3.6,0.015341892253424572
+,gamma5,6,37.0,3.6999999999999997,0.023989840744039464
+,gamma5,6,38.0,3.8,0.031196251611020333
+,gamma5,6,39.0,3.9,0.02334323232940679
+,gamma5,6,40.0,4.0,-0.030610412413133403
+,gamma5,6,41.0,4.1000000000000005,0.040080810884471095
+,gamma5,6,42.0,4.2,0.0290323885256821
+,gamma5,6,43.0,4.275,
+,gamma5,7,0.0,0.025000000000000005,0.01920474556777907
+,gamma5,7,1.0,0.09999999999999999,0.008328678387908814
+,gamma5,7,2.0,0.2,0.00826825928894066
